City of Sunnyvale,,,,
Report Number,Date,Violation Code,race,Sex
E235212,11/14/2019,21453A,Asian Indian,M
E235214,11/14/2019,21453A,White,F
E235215,11/14/2019,38300,White,F
E235216,11/14/2019,26708A1,,M
E235217,11/14/2019,4000A1 12500A,White,M
T490827,11/14/2019,22101D,Other Asian,Male
T507960,11/14/2019,21453A,White,Male
T509692,11/14/2019,231235A,Asian Indian,Male
T510558,11/14/2019,21806A1,Other Asian,Female
E230702,11/15/2019,12500A,Hispanic,F
E230898,11/15/2019,22350,,M
E230899,11/15/2019,22350,,M
E230900,11/15/2019,22101D,,F
E234601,11/15/2019,22101D,,M
E234602,11/15/2019,22101D,,M
E234603,11/15/2019,22101D,,F
E234604,11/15/2019,21955,Other Asian,M
E234605,11/15/2019,231235A,,F
E234606,11/15/2019,22500D,,F
E234607,11/15/2019,22500D,,F
E234608,11/15/2019,22500D,,M
E235218,11/15/2019,26708A1,Other,M
E235219,11/15/2019,26710,Hispanic,M
E235220,11/15/2019,26710,Asian Indian,F
E235221,11/15/2019,26710,Other Asian,M
E235222,11/15/2019,22450A,Asian Indian,M
E235223,11/15/2019,38300,Other Asian,M
E235224,11/15/2019,12505C,Other Asian,M
E235225,11/15/2019,231235A,Other Asian,F
E235226,11/15/2019,22450A 12500A,Hispanic,M
T509693,11/15/2019,4000A1,White,Male
T509694,11/15/2019,22450A,Other Asian,Female
T510559,11/15/2019,21453A 12500A,Hispanic,Male
T510560,11/15/2019,24600B 4000A,,Male
E231553,11/16/2019,12951A,Other,M
T506042,11/16/2019,12500A 22350,Hispanic,Male
T510562,11/16/2019,21453A,,Male
T510828,11/16/2019,22107,Hispanic,Female
E230594,11/17/2019,22107,,M
E233970,11/17/2019,24600B,Other Asian,F
E229967,11/18/2019,21954A,White,M
E230595,11/18/2019,40004A 4159,Black,M
E234771,11/18/2019,21453A,Asian Indian,F
E234772,11/18/2019,5200A,Asian Indian,M
E234773,11/18/2019,22450A 4462A,Asian Indian,M
E234774,11/18/2019,22450A,Other Asian,M
E234775,11/18/2019,5200A,Hispanic,F
E235227,11/18/2019,21950A,Other,F
E235228,11/18/2019,231235A,White,M
E235229,11/18/2019,231235A,Other,M
E235230,11/18/2019,231235A,Hispanic,F
E235231,11/18/2019,231235A,White,M
E235232,11/18/2019,14600A,Other Asian,M
E235233,11/18/2019,21461A 12500A,Hispanic,M
E235234,11/18/2019,21461A,Other,M
E235235,11/18/2019,21461A,Other,M
E235236,11/18/2019,21209A,Asian Indian,M
T505467,11/18/2019,21658A,Hispanic,Male
T510715,11/18/2019,267085A 14600A,Black,Male
E222784,11/19/2019,21209A,,M
E222785,11/19/2019,21209A,,F
E222786,11/19/2019,21209A,,M
E229968,11/19/2019,21453A,Asian Indian,M
E229969,11/19/2019,22350,,M
E230644,11/19/2019,22400A,Other,M
E231491,11/19/2019,4000A1 12951A,White,F
E231492,11/19/2019,231235A,,F
E234776,11/19/2019,22450A,Hispanic,F
E234777,11/19/2019,22450A,White,F
E234778,11/19/2019,22450A,Other Asian,F
E234779,11/19/2019,22450A,White,M
E234780,11/19/2019,22450A,Other Asian,F
E234781,11/19/2019,22450A,Other Asian,M
E234782,11/19/2019,5200A,White,F
E234783,11/19/2019,22450A,White,M
E234784,11/19/2019,5200A,White,F
E234785,11/19/2019,22450A,Asian Indian,F
E234786,11/19/2019,22450A,White,M
E234787,11/19/2019,22450A,Other Asian,M
E235237,11/19/2019,5200A,,M
E235238,11/19/2019,5200A,,M
E235239,11/19/2019,5200A,,M
E235240,11/19/2019,5200A,,F
E235241,11/19/2019,5200A,,M
E235242,11/19/2019,5200A,,M
E235243,11/19/2019,5200A,,F
E235244,11/19/2019,5200A,,M
E235245,11/19/2019,5200A,,F
E235246,11/19/2019,5200A,,M
E235247,11/19/2019,22450A,,M
E235248,11/19/2019,22450A,,M
E235249,11/19/2019,22450A,,F
E235250,11/19/2019,22450A 12500A,,F
E235251,11/19/2019,231235A,Black,M
E235252,11/19/2019,231235A,,M
E235253,11/19/2019,231235A,,M
E235254,11/19/2019,231235A,Other,M
E235255,11/19/2019,21209A,,F
E230596,11/20/2019,12500A,Hispanic,M
E230597,11/20/2019,21453A 14600A,Other Asian,M
E230598,11/20/2019,21950A,Other Asian,M
E230599,11/20/2019,21201D,Hispanic,M
E230600,11/20/2019,27151A,,M
E230645,11/20/2019,22349A 12500A,Hispanic,M
E231008,11/20/2019,22450A,White,M
E231009,11/20/2019,22450A,White,M
E232118,11/20/2019,4000A1 4462B,,M
E233971,11/20/2019,21460A,,F
E233972,11/20/2019,21460A,,M
E233973,11/20/2019,231235A,,M
E233974,11/20/2019,21950A,,F
E233975,11/20/2019,21453A,,F
E233976,11/20/2019,21950A,,F
E233977,11/20/2019,231235A,,M
E233978,11/20/2019,231235A,,M
E233979,11/20/2019,21209A,,M
E233980,11/20/2019,22500D,,M
E234609,11/20/2019,22350,,M
E234788,11/20/2019,21950A,Asian Indian,M
E234789,11/20/2019,22450A,Other Asian,M
E234790,11/20/2019,22450A,Other Asian,F
E234791,11/20/2019,22450A,Asian Indian,F
E234792,11/20/2019,22450A,Hispanic,F
E234793,11/20/2019,22450A,Hispanic,M
E234794,11/20/2019,22450A,Asian Indian,M
E234795,11/20/2019,22450A,Hispanic,M
E234796,11/20/2019,21209A,White,M
E234797,11/20/2019,21209A,Asian Indian,M
E234798,11/20/2019,21209A,Asian Indian,M
E235101,11/20/2019,12500A,Other,M
E235102,11/20/2019,4000A1,Other Asian,F
T510717,11/20/2019,24603B,White,Male
E222787,11/21/2019,16028A,,F
E222788,11/21/2019,22526A,,M
E222789,11/21/2019,22349A,,M
E230115,11/21/2019,22450A,,F
E231493,11/21/2019,38300,,M
E234799,11/21/2019,22526A,,M
E234800,11/21/2019,22526A,,F
E235103,11/21/2019,4000A1 12500A,Hispanic,F
E235104,11/21/2019,22450A,,M
E235105,11/21/2019,22450A,,M
E235106,11/21/2019,38300,,M
E235256,11/21/2019,22450A,White,F
E235257,11/21/2019,22450A,Other Asian,M
E235258,11/21/2019,22450A,White,F
E235259,11/21/2019,22450A,White,F
E235260,11/21/2019,22450A,White,F
E235261,11/21/2019,22450A,Asian Indian,F
E235262,11/21/2019,21950A,Hispanic,F
E235263,11/21/2019,22450A,Other Asian,F
E235264,11/21/2019,26708A2,White,F
E235265,11/21/2019,22450A,White,M
E235266,11/21/2019,22450A,Asian Indian,M
E235501,11/21/2019,22450A,,M
E235502,11/21/2019,22350,,M
E235503,11/21/2019,22450A,,F
E235504,11/21/2019,22450A,,F
E235505,11/21/2019,22450A,,M
E235506,11/21/2019,22450A,,F
E235507,11/21/2019,22450A,,M
E235508,11/21/2019,21755A,,F
E235509,11/21/2019,21755A,White,M
E235510,11/21/2019,21755A,,M
E235511,11/21/2019,21755A,,M
E235512,11/21/2019,21755A,,F
E235513,11/21/2019,21755A,,M
T505304,11/21/2019,21453C,Asian Indian,Male
E222790,11/22/2019,231235A,,M
E222791,11/22/2019,21453A,Other,F
E222792,11/22/2019,21453A,,M
E222793,11/22/2019,21453A,,F
E222794,11/22/2019,231235A,,M
E222795,11/22/2019,21453A,,M
E227578,11/22/2019,22450A,Other,M
E227579,11/22/2019,21461A,,M
E230116,11/22/2019,22450A,,M
E231494,11/22/2019,38300,,F
E231495,11/22/2019,38300,,M
E234610,11/22/2019,21460A,,M
E234611,11/22/2019,231235A,,F
E234612,11/22/2019,27154,,M
E234613,11/22/2019,21461A,,M
E234614,11/22/2019,21461A,,M
E234615,11/22/2019,231235A,,F
E234616,11/22/2019,22400A,,F
E234617,11/22/2019,231235A,,M
E234618,11/22/2019,231235A,Asian Indian,F
E234619,11/22/2019,22500D,,M
E235107,11/22/2019,24603F,,F
E235267,11/22/2019,14600A,Other,M
E235268,11/22/2019,22450A,Other Asian,F
E235269,11/22/2019,22450A,Other,M
E235270,11/22/2019,22450A 12500A 16028A,Hispanic,F
E235271,11/22/2019,4000A1,Hispanic,M
E235272,11/22/2019,22107,Other,F
E235273,11/22/2019,38300,Other Asian,M
E235274,11/22/2019,38300,White,M
E235275,11/22/2019,38300,White,F
E235276,11/22/2019,21802A,Other,M
T510829,11/22/2019,146012A 4000A1 16028A,Hispanic,Male
T511000,11/22/2019,4000A1,Other Asian,Male
T511001,11/22/2019,24603B,Other Asian,Male
E231010,11/23/2019,12500A,American Indian,M
T509641,11/23/2019,12500A,Asian Indian,Male
T509642,11/24/2019,12500A 27360A,Black,Female
E224231,11/25/2019,4000A1,,M
E224232,11/25/2019,22450A,,F
E230451,11/25/2019,12500A,Other,M
E231497,11/25/2019,23123A 16028A,Hispanic,M
E235277,11/25/2019,21453A,Hispanic,M
E235279,11/25/2019,21453A,White,F
E235280,11/25/2019,21950A,White,F
E235281,11/25/2019,231235A,Other Asian,M
E235515,11/25/2019,214615,,M
E235516,11/25/2019,21212A,White,M
E235517,11/25/2019,22500D,,M
E235518,11/25/2019,22500D,Other,M
E235519,11/25/2019,21209A,,F
E235521,11/25/2019,21209A,,M
T510858,11/25/2019,146015A 146012A,Hispanic,Male
E227580,11/26/2019,24400B 16028A 4000A1,,F
E230118,11/26/2019,231235A 21462 4000A1 16028A,Other,M
E230452,11/26/2019,16028A,,F
E230453,11/26/2019,24600B,,F
E230646,11/26/2019,22349A,Hispanic,M
E230647,11/26/2019,22349A 12500A 26710 16028A,Hispanic,F
E231011,11/26/2019,231235A,Other Asian,M
E231555,11/26/2019,22107,,M
E235282,11/26/2019,22450A,,M
E235283,11/26/2019,22450A,,F
E235284,11/26/2019,22450A 16028A,,M
E235285,11/26/2019,22450A,,F
E235286,11/26/2019,22450A,,M
E235287,11/26/2019,231235A,,M
E235288,11/26/2019,40004A,Other,M
E235289,11/26/2019,22450A,,M
E235290,11/26/2019,22450A,,F
E235292,11/26/2019,22450A,,M
E235293,11/26/2019,22450A,,M
E235294,11/26/2019,21453A,White,F
T503892,11/26/2019,12500A 16028A,Hispanic,Female
T510579,11/26/2019,24252A 12500A,Hispanic,Male
E229970,11/27/2019,22108,Other Asian,M
E231498,11/27/2019,23123A,,F
E233701,11/27/2019,22107,Other,M
E233702,11/27/2019,27151A,Hispanic,M
E235112,11/27/2019,22107,,M
E235295,11/27/2019,22450A,,M
E235296,11/27/2019,22450A,,F
E235297,11/27/2019,22450A,,F
T510456,11/27/2019,21650,White,Male
T510719,11/27/2019,16028A 12500A,Hispanic,Male
E231499,11/28/2019,21453A,,M
E230120,11/29/2019,22450A,,F
E230648,11/29/2019,22349A 16028A,Hispanic,F
E230649,11/29/2019,22349A,Hispanic,F
E230650,11/29/2019,22349A,Hispanic,M
E230651,11/29/2019,22349A,Hispanic,F
E231012,11/29/2019,12500A 4000A1,Hispanic,M
T510654,11/29/2019,44625 12500A 4000A1 16028A,Other Asian,Female
T510886,11/29/2019,21650 22101D 16028A,Other,Male
T510393,11/30/2019,216501,White,Male
T511002,12/1/2019,24603B,Hispanic,Male
E230121,12/2/2019,21453A,,F
E233335,12/2/2019,231235A,Other Asian,M
E233703,12/2/2019,5201C 23123A,,M
E233704,12/2/2019,21453A,,M
E233705,12/2/2019,21453A,,F
E233706,12/2/2019,22450A 14600B,,M
E233707,12/2/2019,22450A 22350 40004A 4000A1,,M
E233708,12/2/2019,22450A,,M
E233709,12/2/2019,22450A,,M
E233710,12/2/2019,22450A,,F
E233711,12/2/2019,23103A,,M
E235299,12/2/2019,22450A,Other Asian,M
E235300,12/2/2019,38300,Other Asian,F
E235522,12/2/2019,21453A,,F
E235601,12/2/2019,38300,White,M
E235602,12/2/2019,38300 4000A1,White,M
E235603,12/2/2019,38300,Other,M
E235604,12/2/2019,22450A 26708A1,Other Asian,F
E227581,12/3/2019,24603B,Other,M
E227582,12/3/2019,4000A1,Asian Indian,F
E227583,12/3/2019,21456B,Asian Indian,F
E227585,12/3/2019,16020A,Hispanic,M
E227742,12/3/2019,24603D,,F
E227743,12/3/2019,22450A,,M
E231500,12/3/2019,24252A,,M
E234401,12/3/2019,24252A,,M
E235605,12/3/2019,5200A,Asian Indian,M
E235606,12/3/2019,26708A2,White,M
E235607,12/3/2019,22450A 12951A,Other Asian,F
E235608,12/3/2019,26708A2,,F
E235609,12/3/2019,22450A,Hispanic,M
E235610,12/3/2019,22450A,Other Asian,F
E235611,12/3/2019,22450A,White,M
E235612,12/3/2019,22450A,White,M
E235613,12/3/2019,26708A2,Hispanic,F
E235614,12/3/2019,5200A,White,F
E235615,12/3/2019,22450A,Asian Indian,F
E235616,12/3/2019,22450A,Hispanic,F
T505399,12/3/2019,4000A1 12500A 16028A,Hispanic,Male
T509166,12/3/2019,146012A,White,Male
E227744,12/4/2019,4000A1,Other,M
E232083,12/4/2019,21453A,Black,M
E232084,12/4/2019,21453A,,F
E232085,12/4/2019,21453A,,M
E232087,12/4/2019,21950B,,M
E232089,12/4/2019,21453A,,M
E232090,12/4/2019,21950B,,F
E232091,12/4/2019,21651B,,M
E232092,12/4/2019,21453A,,F
E234402,12/4/2019,21453C,White,F
E235617,12/4/2019,22450A,Other Asian,F
E235618,12/4/2019,22450A,White,M
E235619,12/4/2019,22450A,White,M
E235620,12/4/2019,22450A,Asian Indian,M
E235621,12/4/2019,22450A,Other Asian,M
E235622,12/4/2019,22450A,Asian Indian,F
E235623,12/4/2019,22450A,Other Asian,M
E235624,12/4/2019,22450A,Other Asian,M
E235625,12/4/2019,21209A,Other Asian,M
T510580,12/4/2019,4000A1,Other Asian,Male
E224737,12/5/2019,12951A,,F
E224738,12/5/2019,14600A,,M
E224739,12/5/2019,21453A 14600A,,M
E227747,12/5/2019,22350,,M
E230704,12/5/2019,5200B 4000A1,Hispanic,M
E235523,12/5/2019,231235A,White,F
E235524,12/5/2019,21453A,White,M
E235525,12/5/2019,22350,Asian Indian,M
E235526,12/5/2019,231235A,White,F
E235527,12/5/2019,231235A,White,M
E235528,12/5/2019,231235A,Other,F
E235529,12/5/2019,21453A,White,F
E235530,12/5/2019,21453A,White,M
E235531,12/5/2019,21453A,Asian Indian,M
E235532,12/5/2019,231235A,Hispanic,M
E235533,12/5/2019,21453A,White,F
E235534,12/5/2019,22102,Other,F
E235535,12/5/2019,12500A,Hispanic,M
E235626,12/5/2019,21453A,,M
E235627,12/5/2019,21212A,Hispanic,M
E235628,12/5/2019,21453A,Other,F
E235629,12/5/2019,24402A 21209A,,M
E235630,12/5/2019,24402A 21209A,,F
E235631,12/5/2019,24402A 21209A,,M
T502137,12/5/2019,26710,Hispanic,Male
T505709,12/5/2019,27315D1 16028A,Hispanic,Male
T505710,12/5/2019,21453A,Asian Indian,Male
T507410,12/5/2019,24600B,Hispanic,Male
T507414,12/5/2019,22107,Hispanic,Female
T510293,12/5/2019,21209A,Hispanic,Male
T510581,12/5/2019,21658A,Other Asian,Male
E227586,12/6/2019,21955,Hispanic,Male
E227587,12/6/2019,21950A,Other Asian,M
E227588,12/6/2019,21950A,,F
E227589,12/6/2019,231235A,,M
E227590,12/6/2019,21950A,,M
E227591,12/6/2019,22500D,,F
E230454,12/6/2019,21453A,,F
E231556,12/6/2019,22450A,,F
E231557,12/6/2019,22450A,,M
E231558,12/6/2019,22450A,,M
E234403,12/6/2019,21453C,Other Asian,M
E235536,12/6/2019,21453A,Asian Indian,M
E235537,12/6/2019,21950A,Other,M
E235633,12/6/2019,22450A,,F
E235634,12/6/2019,22450A,,F
E235635,12/6/2019,231235A,,M
E235636,12/6/2019,22450A 12500A,Hispanic,M
E235637,12/6/2019,22450A,,F
E235638,12/6/2019,231235A,,M
E235639,12/6/2019,22450A,,M
E235640,12/6/2019,22450A,,F
E235641,12/6/2019,22450A,,M
E235642,12/6/2019,22450A,,M
T508745,12/6/2019,12500A,Hispanic,Male
T509599,12/6/2019,4000A1,Asian Indian,Male
T506937,12/7/2019,23123A 267085A,Other,Male
E231015,12/8/2019,4000A1,Other Asian,M
E235115,12/8/2019,12500A,Hispanic,M
E224742,12/9/2019,22102,,M
E224743,12/9/2019,21460A,,M
E224744,12/9/2019,21460A,,M
E224745,12/9/2019,21460A,,F
E224746,12/9/2019,231235A,,F
E224747,12/9/2019,231235A 14600A,,F
E224748,12/9/2019,231235A,,M
E224749,12/9/2019,231235A,,F
E229971,12/9/2019,21453A,,M
E229972,12/9/2019,21453A,,M
E229973,12/9/2019,21453A,,M
E229974,12/9/2019,21453A,White,F
E229975,12/9/2019,22107,,M
E229976,12/9/2019,21461A,,F
E229977,12/9/2019,22450A,,M
E229978,12/9/2019,22450A,,M
E229979,12/9/2019,22450A,,F
E229980,12/9/2019,22106,,M
E229981,12/9/2019,22450A,,M
E229982,12/9/2019,22450A,,F
E230127,12/9/2019,22450A,,F
E233981,12/9/2019,22500I,White,F
E233982,12/9/2019,21211A,Hispanic,F
E233983,12/9/2019,21211A,Asian Indian,F
E233984,12/9/2019,21211A,White,F
E233985,12/9/2019,22103,Other Asian,F
E233986,12/9/2019,22103,Asian Indian,M
E233987,12/9/2019,22350,Asian Indian,F
E233988,12/9/2019,22350,Asian Indian,F
E233989,12/9/2019,22350 12500A,Hispanic,F
E233990,12/9/2019,22350,Asian Indian,M
E233991,12/9/2019,22350,Asian Indian,M
E233992,12/9/2019,22349A 12500A,White,M
E233993,12/9/2019,22349A,Other Asian,M
E233994,12/9/2019,22349A,Hispanic,M
E235116,12/9/2019,22450A,,F
T505240,12/9/2019,113623a4 23222A,Hispanic,Male
T505241,12/9/2019,113623a4 23222A,Hispanic,Male
T510394,12/9/2019,21804A 267085A,White,Male
T511004,12/9/2019,24603B,Other Asian,Female
E235538,12/10/2019,22450A,White,F
E235539,12/10/2019,22450A,Hispanic,M
E235540,12/10/2019,231235A,Other Asian,M
E235541,12/10/2019,22400A,Hispanic,F
E235542,12/10/2019,22400A,Other Asian,F
E235543,12/10/2019,22450A,Asian Indian,M
E235544,12/10/2019,22450A,Other Asian,F
E235545,12/10/2019,22400A,Hispanic,F
E235546,12/10/2019,22450A,Other,M
E235547,12/10/2019,21453C 22101D,Other Asian,M
E235643,12/10/2019,21453A,Asian Indian,F
E235645,12/10/2019,22450A,Hispanic,F
E235646,12/10/2019,12951A,White,F
E235647,12/10/2019,26708A1,Other Asian,F
E235648,12/10/2019,22450A,Other Asian,M
E235649,12/10/2019,22450A,White,M
E235650,12/10/2019,22450A,Other Asian,F
E235651,12/10/2019,22450A,Other Asian,F
E235652,12/10/2019,26708A1,Hispanic,M
E235653,12/10/2019,22450A,Other Asian,M
E235654,12/10/2019,22450A,Other Asian,F
E235655,12/10/2019,22450A,Asian Indian,F
T510395,12/10/2019,4000A1 5200A 26708A1,Hispanic,Male
T510832,12/10/2019,4000A1 146012A,White,Male
E230455,12/11/2019,22450A,,F
E230456,12/11/2019,22450A,,M
E230457,12/11/2019,22450A,,M
E230458,12/11/2019,22450A,,M
E230459,12/11/2019,22450A,,F
E230460,12/11/2019,22450A,,F
E230461,12/11/2019,22450A,,M
E230462,12/11/2019,22450A,,M
E230463,12/11/2019,22450A,,F
E230464,12/11/2019,21955,,M
E230465,12/11/2019,22450A,,F
E230466,12/11/2019,22450A,,F
E233336,12/11/2019,12500A,Hispanic,M
E234404,12/11/2019,21453A,White,F
E234405,12/11/2019,22350,White,M
E235656,12/11/2019,22450A,,M
E235657,12/11/2019,22450A,,F
E235658,12/11/2019,22450A,,F
E235659,12/11/2019,22450A,White,F
E235660,12/11/2019,22450A,,M
E235661,12/11/2019,22450A,,M
E235662,12/11/2019,22450A 21950A,,F
E235663,12/11/2019,22450A,Other Asian,F
E235664,12/11/2019,146011A 16020A 40004A,,F
E235666,12/11/2019,22450A,,M
T505242,12/11/2019,12500A,Hispanic,Male
E227592,12/12/2019,24603B,White,F
E227593,12/12/2019,16028A,,M
E227594,12/12/2019,22350,,F
E227595,12/12/2019,4000A1,Hispanic,M
E230128,12/12/2019,14600A 4160 40004A,,M
E231016,12/12/2019,27151A,White,M
E234406,12/12/2019,21453A,,M
E234407,12/12/2019,21453A,,M
E235667,12/12/2019,22101D,White,M
E235668,12/12/2019,22450A,Other Asian,F
E235669,12/12/2019,21453C,Other Asian,F
E235670,12/12/2019,22450A,Other Asian,M
E235671,12/12/2019,22450A,Other Asian,M
E235672,12/12/2019,21209A,Other Asian,M
E235673,12/12/2019,21209A,Other Asian,M
T502139,12/12/2019,146015A 16028A,Hispanic,Male
T505243,12/12/2019,113623a4 146011A,Hispanic,Male
T506595,12/12/2019,23222A,Hispanic,Male
T510720,12/12/2019,4000A1 267085A,White,Male
E222797,12/13/2019,27315E,,F
E222798,12/13/2019,21456A,,M
E222799,12/13/2019,5200A,,M
E222800,12/13/2019,4000A1,,F
E222801,12/13/2019,231235A,,F
E222802,12/13/2019,231235A,,M
E222803,12/13/2019,231235A,,M
E222804,12/13/2019,24603D 12500A,Hispanic,M
E222805,12/13/2019,21453A,,M
E222806,12/13/2019,4000A1 16028A 146011A 146012A,,M
E222807,12/13/2019,22349A,,M
E232094,12/13/2019,22400A,,M
E232119,12/13/2019,26710,,F
E233995,12/13/2019,21651A1 12500A,Other Asian,M
E234408,12/13/2019,12500A,Hispanic,M
E234409,12/13/2019,12500A,Hispanic,M
E235548,12/13/2019,22450A,,M
E235549,12/13/2019,22450A,,F
E235550,12/13/2019,231235A,,M
E235551,12/13/2019,22450A,,F
E235552,12/13/2019,22450A,,F
E235553,12/13/2019,22450A,,M
E235554,12/13/2019,22450A,,M
E235555,12/13/2019,22450A 40004A 16020A,,M
E235556,12/13/2019,21453A,,M
E235557,12/13/2019,22450A,,F
E235558,12/13/2019,22450A,,M
E235559,12/13/2019,22450A,,M
E235560,12/13/2019,21209A,,F
E235674,12/13/2019,22450A,,F
E235675,12/13/2019,22450A,,M
E235676,12/13/2019,22450A,,M
E235677,12/13/2019,22450A,,M
E235678,12/13/2019,22450A,,M
E235679,12/13/2019,22450A,,M
E235680,12/13/2019,22450A,,F
E235681,12/13/2019,22450A,,F
E235682,12/13/2019,21755A,,M
E235683,12/13/2019,21755A 12500A,Hispanic,M
E235684,12/13/2019,21755A,,M
T506596,12/13/2019,12500A 4000A1,Hispanic,Male
T509643,12/13/2019,21651A1 12500A 4000A1,Other Asian,Male
T509645,12/13/2019,4000A1,Asian Indian,Male
T510721,12/13/2019,27465B 16028A,Black,Male
E231017,12/14/2019,22350,Hispanic,M
E234410,12/14/2019,22350,,M
E234411,12/14/2019,21453A,Other Asian,F
E234413,12/14/2019,231235A,,M
T494226,12/14/2019,12500A 24600B,Hispanic,Male
E230129,12/16/2019,4000A1,,M
E230130,12/16/2019,22450A,,F
E233712,12/16/2019,21461A,Other Asian,M
E233713,12/16/2019,231235A,White,F
E233714,12/16/2019,231235A,Other,F
E235561,12/16/2019,22450A,Asian Indian,F
E235562,12/16/2019,22450A,Other Asian,F
E235563,12/16/2019,22450A,Asian Indian,M
E235564,12/16/2019,5200A,,F
E235685,12/16/2019,22450A,Other Asian,F
E235686,12/16/2019,22450A,Other Asian,M
E235687,12/16/2019,4000A1 14600A,White,M
E235688,12/16/2019,22450A,Other,M
E235689,12/16/2019,38300,Other Asian,F
E235690,12/16/2019,231235A,Other,M
E235691,12/16/2019,22450A 4000A1,Other,F
E235692,12/16/2019,22450A,Other,M
E235693,12/16/2019,22450A,Other Asian,M
E235694,12/16/2019,22450A,Other Asian,M
T506233,12/16/2019,23123A,Other,Male
T510396,12/16/2019,21460A,Asian Indian,Male
T511005,12/16/2019,24603B,Other,Male
E222808,12/17/2019,22107,,M
E222809,12/17/2019,21950A,,F
E222810,12/17/2019,22526A,,M
E222811,12/17/2019,21453A,,M
E222812,12/17/2019,231235A,,M
E222813,12/17/2019,22349A,,F
E222814,12/17/2019,22349A,,M
E222815,12/17/2019,22349A,,M
E222816,12/17/2019,22349A,,M
E229719,12/17/2019,267085A,,M
E231018,12/17/2019,21800A,Other,M
E233338,12/17/2019,22450A,,M
E234414,12/17/2019,22450A 12500A,Hispanic,F
E234415,12/17/2019,22450A,,M
E234416,12/17/2019,22450A 16028A,,M
E234417,12/17/2019,22450A,,M
E234418,12/17/2019,22450A,Other Asian,M
E234419,12/17/2019,22450A,Other,M
E234420,12/17/2019,22450A,,M
E234422,12/17/2019,22450A 12500A,Hispanic,F
E234423,12/17/2019,24003 27600,,M
E234424,12/17/2019,22450A,,F
E234425,12/17/2019,22450A,,M
E234427,12/17/2019,24002A 12500A,Hispanic,M
T490829,12/17/2019,4000A1,Hispanic,Male
T490830,12/17/2019,4000A1,Hispanic,Male
